country_code,SpatialDimType,year,value,Dim1Type,Dim1,Dim2Type,Dim2,Dim3Type,Dim3
GRC,COUNTRY,2019,15.57882,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
NIU,COUNTRY,2017,6.64027,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
KWT,COUNTRY,2012,58.44327,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
EUR,REGION,2010,18.7488,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
GEO,COUNTRY,2011,28.47036,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
BHR,COUNTRY,2018,54.24967,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
MNG,COUNTRY,2014,41.51678,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
LVA,COUNTRY,2010,21.73351,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
SGP,COUNTRY,2016,15.48455,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
AUT,COUNTRY,2017,13.28299,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
GAB,COUNTRY,2014,24.74257,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
MLI,COUNTRY,2018,50.1096,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
ZAF,COUNTRY,2010,16.75709,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
PAK,COUNTRY,2016,53.77935,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
MDA,COUNTRY,2013,15.10139,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
MDV,COUNTRY,2017,13.22488,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
BRN,COUNTRY,2017,7.63891,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
TUR,COUNTRY,2012,23.0111,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
CAN,COUNTRY,2018,5.81391,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
DJI,COUNTRY,2019,18.61697,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
PHL,COUNTRY,2010,25.87225,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
PSE,COUNTRY,2012,31.83446,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
BEN,COUNTRY,2013,31.84133,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
NER,COUNTRY,2010,54.58164,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
PRT,COUNTRY,2012,9.78787,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
CAN,COUNTRY,2017,6.73953,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
419,UNREGION,2010,17.38033,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
YEM,COUNTRY,2012,41.22006,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
CUB,COUNTRY,2010,12.76864,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
HI_WPR,WHOINCOMEREGION,2019,13.78117,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
ISL,COUNTRY,2012,7.14823,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
AUS,COUNTRY,2010,7.92054,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
MOZ,COUNTRY,2019,16.44818,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
SVK,COUNTRY,2011,23.21969,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
NPL,COUNTRY,2011,40.79127,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
CAF,COUNTRY,2013,31.59692,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
ESP,COUNTRY,2013,11.21636,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
IRN,COUNTRY,2013,33.18763,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
KEN,COUNTRY,2017,12.65372,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
EMR,REGION,2013,40.93604,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
QAT,COUNTRY,2011,65.00791,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
LVA,COUNTRY,2014,15.38506,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
BRN,COUNTRY,2012,7.79875,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
SEAR,REGION,2011,47.31515,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
MMR,COUNTRY,2016,29.99251,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
GBR,COUNTRY,2019,8.82901,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
MEX,COUNTRY,2014,19.94552,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
AND,COUNTRY,2019,8.88133,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
SRB,COUNTRY,2015,24.30559,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
HI_EMR,WHOINCOMEREGION,2017,57.80879,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
MUS,COUNTRY,2015,10.75598,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
GTM,COUNTRY,2014,23.25813,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
PNG,COUNTRY,2015,8.86266,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
TCD,COUNTRY,2017,44.35547,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
IRL,COUNTRY,2015,9.69723,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
TON,COUNTRY,2019,7.52079,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
CIV,COUNTRY,2012,46.21728,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
ITA,COUNTRY,2010,20.86855,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
ROU,COUNTRY,2017,14.16426,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
IRQ,COUNTRY,2016,44.50036,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
LVA,COUNTRY,2014,12.14992,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
GNB,COUNTRY,2018,35.83546,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
COD,COUNTRY,2012,29.72247,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
COM,COUNTRY,2012,13.82804,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
COM,COUNTRY,2017,14.29676,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
HUN,COUNTRY,2017,16.61689,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
PSE,COUNTRY,2018,28.64617,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
BGD,COUNTRY,2018,51.61106,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
COL,COUNTRY,2010,17.41506,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
AFR,REGION,2015,35.32696,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
BDI,COUNTRY,2010,27.90937,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
STP,COUNTRY,2014,32.11853,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
SVN,COUNTRY,2018,17.77099,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
COM,COUNTRY,2011,14.2134,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
FRA,COUNTRY,2014,10.00836,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
SVN,COUNTRY,2015,17.53586,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
SWZ,COUNTRY,2015,16.03712,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
BIH,COUNTRY,2011,41.3699,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
LMI_AFR,WHOINCOMEREGION,2011,31.9122,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
AND,COUNTRY,2012,9.97108,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
BDI,COUNTRY,2011,28.48066,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
FJI,COUNTRY,2010,7.05244,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
POL,COUNTRY,2014,24.8994,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
BRA,COUNTRY,2017,15.28849,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
KEN,COUNTRY,2016,12.52689,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
NRU,COUNTRY,2010,7.4968,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
SRB,COUNTRY,2013,25.11998,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
CIV,COUNTRY,2019,40.41493,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
LUX,COUNTRY,2011,12.0207,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
LKA,COUNTRY,2013,26.48533,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
ZMB,COUNTRY,2010,17.42917,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
GEO,COUNTRY,2015,20.12332,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
513,UNREGION,2013,12.29875,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
ITA,COUNTRY,2010,17.18457,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
URY,COUNTRY,2016,9.47358,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
53,UNREGION,2010,8.1307,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
SMR,COUNTRY,2012,12.11762,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
UGA,COUNTRY,2011,31.4937,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
PRY,COUNTRY,2016,13.5233,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
SLB,COUNTRY,2011,8.19577,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
BEL,COUNTRY,2015,14.50098,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
WSM,COUNTRY,2016,7.90396,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
HI_EUR,WHOINCOMEREGION,2015,12.28921,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
TON,COUNTRY,2017,7.38038,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
543,UNREGION,2011,7.93904,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
LMI_EUR,WHOINCOMEREGION,2015,23.09173,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
PAN,COUNTRY,2015,15.02595,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
CIV,COUNTRY,2019,46.57853,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
UZB,COUNTRY,2017,42.40329,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
ALB,COUNTRY,2012,21.87917,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
JPN,COUNTRY,2017,12.20187,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
NAM,COUNTRY,2014,11.9326,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
DZA,COUNTRY,2013,20.20136,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
ITA,COUNTRY,2015,18.95972,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
VNM,COUNTRY,2010,22.59454,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
LAO,COUNTRY,2010,25.11252,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
ZAF,COUNTRY,2012,14.06034,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
ITA,COUNTRY,2013,15.35193,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
VEN,COUNTRY,2013,20.57652,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
TTO,COUNTRY,2013,9.55247,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
SVN,COUNTRY,2011,19.62952,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
SVN,COUNTRY,2017,16.28232,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
TON,COUNTRY,2016,7.39788,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
AUS,COUNTRY,2014,6.12971,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
HRV,COUNTRY,2012,19.83516,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
TJK,COUNTRY,2011,83.68327,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
HI_EUR,WHOINCOMEREGION,2013,12.77278,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
FJI,COUNTRY,2016,7.25154,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
LBN,COUNTRY,2010,22.41187,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
LAO,COUNTRY,2015,22.63443,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
LCA,COUNTRY,2012,8.76218,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
ZAF,COUNTRY,2017,21.25771,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
NIC,COUNTRY,2012,21.04881,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
LMI_EMR,WHOINCOMEREGION,2018,48.0639,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
GRC,COUNTRY,2014,15.61442,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
NZL,COUNTRY,2015,7.16231,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
PRK,COUNTRY,2016,51.03666,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
NAM,COUNTRY,2016,11.90338,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
TZA,COUNTRY,2017,16.02675,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
419,UNREGION,2012,17.14702,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
SYC,COUNTRY,2012,18.32764,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
GAB,COUNTRY,2014,21.34094,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
NAM,COUNTRY,2019,13.13432,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
HI_AMR,WHOINCOMEREGION,2014,8.53966,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
IND,COUNTRY,2012,58.84913,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
AUT,COUNTRY,2015,13.27401,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
LBN,COUNTRY,2012,24.12646,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
RUS,COUNTRY,2010,10.27288,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
53,UNREGION,2012,7.50883,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
HI_WPR,WHOINCOMEREGION,2017,15.00619,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
LBN,COUNTRY,2016,24.11258,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
UNKNOWN,WHOINCOMEREGION,2015,13.81753,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
TLS,COUNTRY,2011,19.57411,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
MWI,COUNTRY,2016,20.16531,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
PER,COUNTRY,2014,31.47109,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
LBR,COUNTRY,2010,30.96988,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
GIN,COUNTRY,2010,34.32095,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
RWA,COUNTRY,2011,37.16957,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
GEO,COUNTRY,2012,28.05036,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
MDG,COUNTRY,2013,21.35033,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
IRN,COUNTRY,2012,31.57905,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
753,UNREGION,2013,49.52913,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
KIR,COUNTRY,2014,7.33496,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
SRB,COUNTRY,2018,26.98984,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
NRU,COUNTRY,2010,5.57485,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
MHL,COUNTRY,2016,7.58301,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
SVN,COUNTRY,2018,17.76863,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
GBR,COUNTRY,2016,9.35446,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
BDI,COUNTRY,2018,27.98169,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
CMR,COUNTRY,2018,62.26836,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
HND,COUNTRY,2013,25.10062,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
MAR,COUNTRY,2018,14.00677,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
TTO,COUNTRY,2014,10.46435,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
MDV,COUNTRY,2018,13.2646,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
SWE,COUNTRY,2018,6.56371,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
NLD,COUNTRY,2019,11.15404,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
GIN,COUNTRY,2019,37.57394,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
GMB,COUNTRY,2010,33.82791,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
COK,COUNTRY,2016,7.62076,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
LUX,COUNTRY,2013,10.70756,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
DZA,COUNTRY,2015,22.49486,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
PLW,COUNTRY,2013,7.90556,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
PHL,COUNTRY,2015,21.04082,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
BLZ,COUNTRY,2011,9.88983,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
URY,COUNTRY,2011,9.34783,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
GIN,COUNTRY,2016,46.36786,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
SDN,COUNTRY,2012,22.16147,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
PHL,COUNTRY,2013,24.20666,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
COM,COUNTRY,2019,14.0178,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
LBN,COUNTRY,2015,24.65426,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
VNM,COUNTRY,2015,20.46553,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
GBR,COUNTRY,2013,12.09109,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
GRC,COUNTRY,2013,17.13184,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
IND,COUNTRY,2013,61.53897,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
SSD,COUNTRY,2013,21.54355,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
HTI,COUNTRY,2016,10.36243,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
EUR,REGION,2011,19.2213,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
ISR,COUNTRY,2015,21.8749,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
MMR,COUNTRY,2011,26.29866,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
PAK,COUNTRY,2017,53.59883,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
NER,COUNTRY,2012,54.96952,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
MRT,COUNTRY,2013,37.66718,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
DEU,COUNTRY,2012,13.55463,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
MLI,COUNTRY,2012,36.58218,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
747,UNREGION,2010,35.52518,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
PSE,COUNTRY,2013,27.11609,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
POL,COUNTRY,2016,23.22013,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
LBR,COUNTRY,2015,42.21085,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
FIN,COUNTRY,2014,5.26589,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
HI_EUR,WHOINCOMEREGION,2018,13.26429,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
HUN,COUNTRY,2013,17.20911,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
BEL,COUNTRY,2015,13.09535,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
MDV,COUNTRY,2019,13.79329,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
RUS,COUNTRY,2013,12.00222,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
NIC,COUNTRY,2018,16.61929,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
TJK,COUNTRY,2017,59.62543,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
STP,COUNTRY,2013,34.7891,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
LMI_EUR,WHOINCOMEREGION,2016,18.88231,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
PER,COUNTRY,2011,26.29845,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
MNE,COUNTRY,2016,19.81295,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
DOM,COUNTRY,2013,6.9304,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
SLV,COUNTRY,2019,20.42347,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
PLW,COUNTRY,2016,7.70415,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
UKR,COUNTRY,2012,17.51957,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
CIV,COUNTRY,2016,55.13251,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
SRB,COUNTRY,2016,24.24702,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
BRA,COUNTRY,2018,11.9927,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
CHE,COUNTRY,2017,10.2043,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
ISL,COUNTRY,2017,6.52518,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
IND,COUNTRY,2015,55.47851,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
SAU,COUNTRY,2010,61.4976,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
LSO,COUNTRY,2012,17.35983,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
POL,COUNTRY,2015,20.74443,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
HTI,COUNTRY,2015,10.83316,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
62,UNREGION,2013,59.49953,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
BGR,COUNTRY,2016,21.12807,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
IRQ,COUNTRY,2012,44.05999,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
COM,COUNTRY,2010,13.84309,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
PHL,COUNTRY,2010,23.81843,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
ZWE,COUNTRY,2013,13.09511,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
ALB,COUNTRY,2017,19.2632,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
LUX,COUNTRY,2018,9.23116,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
COG,COUNTRY,2011,30.49804,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
419,UNREGION,2017,15.85235,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
JAM,COUNTRY,2013,16.99969,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
HI_AMR,WHOINCOMEREGION,2017,8.57493,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
BGR,COUNTRY,2015,19.49839,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
62,UNREGION,2011,59.10037,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
SUR,COUNTRY,2015,14.10782,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
MHL,COUNTRY,2012,7.46193,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
JPN,COUNTRY,2019,11.32238,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
SWE,COUNTRY,2010,8.71573,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
